lipid	pheno	pval	beta	std
TG(54:0) [NL-18:0]	ADA2010_Cat	0.8923308702497444	0.0017772708901936385	0.013128882069571631
TG(54:1) [NL-18:1]	ADA2010_Cat	0.5881651772540526	0.0032451175424270673	0.0059919849192943565
TG(54:2) [NL-18:0]	ADA2010_Cat	0.8387488075392666	0.0008940250807139283	0.004392849999101333
TG(54:2) [NL-20:1]	ADA2010_Cat	0.6454218870835349	-0.003324986845239311	0.007225173141267868
TG(54:3) [NL-18:1]	ADA2010_Cat	0.9934743115159641	3.768500444106815e-05	0.004607105100474447
TG(54:3) [NL-18:2]	ADA2010_Cat	0.6394826183954507	-0.002217124073197005	0.004732517984088747
TG(54:4) [NL-18:2]	ADA2010_Cat	0.9883254785997311	-7.392948367632157e-05	0.005051889142157031
TG(54:4) [NL-20:3]	ADA2010_Cat	0.22500689532342769	0.007689484716985495	0.006335769210459076
TG(54:5) [NL-18:3]	ADA2010_Cat	0.12247669559179421	0.008309021684189982	0.0053778157657341
TG(54:5) [NL-20:4]	ADA2010_Cat	0.0025100453013922283	-0.015522575175660136	0.0051303953758875575
TG(54:6) [NL-18:3]	ADA2010_Cat	0.058890937491671264	0.011002520105487662	0.005821478176330222
TG(54:6) [NL-20:4]	ADA2010_Cat	4.2348832984731676e-05	-0.020192575743443866	0.0049219546667074975
TG(54:6) [NL-20:5]	ADA2010_Cat	0.4629925534751218	-0.0035687034951858015	0.004861620313767656
TG(54:6) [NL-22:6]	ADA2010_Cat	0.04917331430320278	0.013847528768131001	0.007035722350285803
TG(54:7) [NL-20:5]	ADA2010_Cat	0.5433288801840135	-0.0033665181078072204	0.005538117048049341
TG(54:7) [NL-22:6]	ADA2010_Cat	0.11222152286185902	-0.00911102863915371	0.005734092657114427
TG(56:6) [NL-20:4]	ADA2010_Cat	0.33766013383367155	-0.005746202741631207	0.005991820488353638
TG(56:6) [NL-22:5]	ADA2010_Cat	0.23644592812285664	-0.006386030264883741	0.005392513419230008
TG(56:7) [NL-20:4]	ADA2010_Cat	0.06416933209207737	-0.009728575093394157	0.005253201517358469
TG(56:7) [NL-20:5]	ADA2010_Cat	0.28922465952294724	0.006404442071856517	0.00604147227627557
TG(56:7) [NL-22:5]	ADA2010_Cat	0.020861933471061935	-0.012000217427728582	0.005190094762393756
TG(56:7) [NL-22:6]	ADA2010_Cat	0.091060351461696	-0.007588776329144967	0.004488883439339127
TG(56:8) [NL-20:4]	ADA2010_Cat	0.007269203090670146	-0.01547170634647653	0.00575850586292733
TG(56:8) [NL-20:5]	ADA2010_Cat	0.861116563292693	-0.001144130439241442	0.006538879031086004
TG(56:8) [NL-22:6]	ADA2010_Cat	0.03196035932653585	-0.010349542563254516	0.004822103455209453
TG(56:9) [NL-22:6]	ADA2010_Cat	0.5932654676407874	-0.0032930567212484385	0.006164603381057971
TG(58:10) [NL-22:6]	ADA2010_Cat	0.5252672750402472	0.004034015536586569	0.0063492969960037325
TG(58:8) [NL-22:6]	ADA2010_Cat	0.11936099692422875	-0.008923313874226194	0.005727167426968837
TG(58:9) [NL-22:6]	ADA2010_Cat	0.5532067692871785	-0.003394556191149367	0.005723868737829947
TG(O-50:1) [SIM]	ADA2010_Cat	0.30051854218174046	0.005567567585732708	0.005376353584980501
TG(O-50:2) [SIM]	ADA2010_Cat	0.3631180110281379	-0.005925956756109886	0.006514699302706081
TG(O-52:1) [SIM]	ADA2010_Cat	0.32773455754936454	0.005636716696855185	0.005758186269224552
TG(O-52:2) [SIM]	ADA2010_Cat	0.22062599548904152	-0.006525081338105018	0.0053256700994660814
TG(O-54:2) [SIM]	ADA2010_Cat	0.5428361763454268	0.005468614319648082	0.008985202628896743
TG(O-50:1) [NL-15:0]	ADA2010_Cat	0.50239860510779	0.005462017962647482	0.008142167316982014
TG(O-50:1) [NL-16:0]	ADA2010_Cat	0.5369049002447941	-0.0029852949603278583	0.004833726312463494
TG(O-50:1) [NL-17:1]	ADA2010_Cat	0.2794511934513253	0.01457006451745822	0.01346810886704727
TG(O-50:1) [NL-18:1]	ADA2010_Cat	0.021975188824801227	0.017998388459701906	0.007851250276890152
TG(O-50:2) [NL-16:1]	ADA2010_Cat	0.357009993895852	-0.01256125821490365	0.013634706884049778
TG(O-50:2) [NL-18:1]	ADA2010_Cat	0.33969546092626013	0.014204850204162844	0.014874585803772742
TG(O-50:2) [NL-18:2]	ADA2010_Cat	0.715077428687724	0.0033640651716897937	0.009214281498132354
TG(O-50:3) [NL-18:2]	ADA2010_Cat	0.4608683803059854	0.027822560107272833	0.03772310023488862
TG(O-52:0) [NL-16:0]	ADA2010_Cat	0.581661249732143	-0.005330323210694196	0.00967318168648108
TG(O-52:1) [NL-16:0]	ADA2010_Cat	0.0874052415927965	-0.008574347769418192	0.00501421356552767
TG(O-52:1) [NL-18:1]	ADA2010_Cat	0.1289874543245933	0.010099775693011882	0.006650377985123325
TG(O-52:2) [NL-16:0]	ADA2010_Cat	0.014153067381556863	-0.013631770862942177	0.005551950155681584
TG(O-52:2) [NL-17:1]	ADA2010_Cat	0.1812644860123889	-0.0100941815711275	0.007548207570897762
TG(O-52:2) [NL-18:1]	ADA2010_Cat	0.877874548775924	-0.0006777426395646602	0.0044100320109743685
TG(O-54:2) [NL-17:1]	ADA2010_Cat	0.463315971890935	0.010508224964233873	0.014325639523395186
TG(O-54:2) [NL-18:1]	ADA2010_Cat	0.9132531438848388	0.0006251986638166965	0.005738470523634562
TG(O-54:3) [NL-17:1]	ADA2010_Cat	0.0846761276782577	0.02014877605926477	0.011680760757953561
TG(O-54:3) [NL-18:1]	ADA2010_Cat	0.19669434186043355	-0.008741631423391613	0.006769017276467122
TG(O-54:4) [NL-17:1]	ADA2010_Cat	0.7975650299482971	0.0027893359113244295	0.010873301251833998
TG(O-54:4) [NL-18:2]	ADA2010_Cat	0.18857082547765877	-0.013469638034903232	0.01024130756150596
Ubiquinone	ADA2010_Cat	0.3784801520329031	0.010091222856281973	0.011455871750681834
CE(18:2) [+OH]	ADA2010_Cat	0.094911714665078	-0.024516396011636826	0.014673818812679524
CE(20:4) [+OH]	ADA2010_Cat	0.044426989207430746	-0.02718775108706832	0.013518233809550013
LPC(18:2) [+OH]	ADA2010_Cat	0.00689728079218987	-0.03830757758528801	0.014165365544162738
LPC(20:4) [+OH]	ADA2010_Cat	0.06328775612433958	-0.03537603456614905	0.01903878618745365
LPC(22:6) [+OH]	ADA2010_Cat	0.3199590540115487	-0.020370118596562917	0.020477280704361993
PC(34:2) [+OH]	ADA2010_Cat	0.5353105970891452	-0.01371453486847038	0.022119601221402628
PC(36:4) [+OH]	ADA2010_Cat	1.1941306478395113e-07	0.056713752590877804	0.010676736106169012
PC(38:6) [+OH]	ADA2010_Cat	5.867476512763582e-07	0.06178821347652614	0.012332252814661356
constant	ADA2010_Cat	1.2487660891710052e-25	2.1458529397833104e-15	2.0247861905272184e-16
